symbol,shortable,day_bar_mean,day_bar_std,Short Name,GICS Sector,GICS Ind Grp Name,GICS Ind Name,GICS SubInd Name,ISIN,name,exchange,tradable,status,fractionable,margin_req,wk_day_bar,m_day_bar,Q_day_bar,last,Q_Avg_TO,m_Avg_TO,wk_Avg_TO,m2Q_TO_Ratio,wk2Q_TO_Ratio,wk2m_vol_Ratio,wk2m_day_bar_Ratio,wk_Avg_trades,m_Avg_trades,Q_Avg_trades,day_2_wk_trades,wk_2_m_trades_ratio,wk_pr_change,d_ret_std,day_return_mean,day_return_std,m2Q_VolRatio,open_gap,day_gap,last2open,last2prev_close,wk_ch_perc,m_ch_perc,past_corr,Q_loc
TECH,1.0,2.6302804070789216,1.161716066878924,BIO-TECHNE CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,US09073M1045,Bio-Techne Corp Common Stock,NASDAQ,1.0,active,1.0,30.0,220.9512290321962,254.83810367503497,263.02804070789216,83.365,73.5428815306554,65.45240498556416,58.837617048651204,0.8899896716486582,0.8000450325586645,0.9038611680010129,-33.88687464283876,14.2124,15.47835,17.33684375,0.22142636007993022,0.918211566478339,-3.288863109048734,1.8238772358659827,0.09804505496981446,1.796526556433875,0.8583487999182333,0.0,0.0,0.2585688514732176,-0.04196642685853069,-3.288863109048734,2.7421740202119738,29.20097353824521,58.38487972508586
GLPI,1.0,1.6554813411610512,0.6445816062584404,GAMING AND LEISU,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs,Other Specialized REITs,US36467J1088,"Gaming and Leisure Properties, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,224.9863944276176,167.64848544242085,165.54813411610513,47.86,54.41293257157518,50.41791913792785,57.4595046668318,0.9265797073445314,1.0559898529866798,1.1515047922742123,57.33790898519675,15.9328,14.9573,14.854078125000001,0.2700718015665797,1.0652189900583662,-2.505601955591774,1.1457316209561168,-0.10316711271065064,1.1616009754489511,0.9285726570821773,0.0,0.0,1.013085690164628,0.8428150021070335,-2.505601955591774,-2.2866476112698986,-11.962423632539899,33.13840155945423
BKI,1.0,1.8778464007170954,0.8309086473287788,BLACK KNIGHT,Information Technology,Software & Services,Software,Application Software,US09215C1053,"Black Knight, Inc.  Common Stock",NYSE,1.0,active,1.0,30.0,107.46330289802452,166.7021717820718,187.78464007170953,70.42,83.09534701355199,148.790592222042,93.49870962346819,1.790600768509647,1.1251978959570326,0.6151225064263366,-59.238868884047264,15.114,23.276400000000002,14.38575,0.18783908958581447,0.6493272155487961,0.3848895224518811,2.276698837470224,0.4416737693807197,2.2720467217273397,1.6318149644992606,0.0,0.0,0.07105300554213212,0.14220705346985607,0.3848895224518811,18.075117370892023,80.62143476475141,95.88732394366194
GDDY,1.0,2.0130665490973603,1.013898915434731,GODADDY INC-A,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,US3802371076,GoDaddy Inc,NYSE,1.0,active,1.0,30.0,204.94145561289832,178.54535469725428,201.306654909736,77.22,100.25131341000593,76.71967942458438,75.3216698063994,0.7652735591684239,0.7513285087682617,0.9945321799939907,26.39610091564404,15.6966,16.10025,18.710078125,0.27451804849457845,0.9749289607304235,2.9462738301559765,1.4561010045134786,0.041505715783401745,1.4892309788506852,0.7391160452163926,0.0,0.0,0.5599687459304503,0.1686340640809414,2.9462738301559765,2.4273776362912836,-41.10077715819342,89.56228956228951
SEE,1.0,2.7178499168612804,1.5324827083840917,SEALED AIR CORP,Materials,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials,US81211K1007,Sealed Air Corp.,NYSE,1.0,active,1.0,30.0,216.56080451885805,256.64560681834314,271.7849916861281,44.77,59.166392917009915,66.1373333407322,47.2431843811738,1.1178192565076617,0.7984800501095229,0.6828597645251216,-40.08480229948509,15.1864,20.612650000000002,18.29790625,0.3272006532160354,0.7367514608747541,-4.194307725230029,2.258471556133359,-0.07300600101389106,2.2316449826265887,1.0572520164018655,-0.2082419991231891,0.0,-1.213592233009697,-1.8632178868916993,-4.194307725230029,10.8442683832632,79.26467891776711,71.31394182547646
HUBB,1.0,2.097860502848329,1.057512327880636,HUBBELL INC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US4435106079,Hubbell Incorporated,NYSE,1.0,active,1.0,30.0,241.24611187817723,224.3688116205884,209.7860502848329,314.0,122.79865051706338,143.84843244103703,167.7060354650088,1.171417045996354,1.3656993359361498,1.2181890010256142,16.877300257588843,13.218200000000001,11.74815,10.576421875,0.22907808930111512,1.1251303396705015,-1.4190631671480491,1.4788186009383657,0.23951369719420645,1.440211048706189,1.1006376757357939,0.0,0.0,0.8997429305912741,0.6410256410256387,-1.4190631671480491,-4.556369494513513,-72.47168152945717,65.6619555811941
MTB,1.0,3.1646134917608757,1.1187681943684875,M&T BANK CORP,Financials,Banks,Banks,Regional Banks,US55261F1049,M&T Bank Corp.,NYSE,1.0,active,1.0,30.0,206.24839521434924,259.59021010702145,316.4613491760876,137.16,162.66540924374442,149.3843473262649,130.77673339309678,0.9183534964241928,0.8039615429063695,0.8460658287723316,-53.341814892672204,15.453000000000001,21.56235,24.184515625,0.36543066071313013,0.7166658550668179,-0.5149778777108982,2.2047849911815844,0.23024866346271572,2.1629828502503243,0.842317772143344,0.0,0.0,-0.931744312025995,-1.9305019305019377,-0.5149778777108982,7.618673989799918,88.47541033925897,89.14266799073154
EVRG,1.0,1.7892200818970008,0.5447412055111241,EVERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,US30034W1062,"Evergy, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,152.1832407860444,175.62996468486736,178.92200818970005,59.825,65.00108381393221,60.24447482460444,58.952304853201,0.9268226203282437,0.906943413773745,0.972694366933913,-23.446723898822967,16.1862,16.962349999999997,16.46959375,0.3052600363272417,0.9542427788602406,-1.9262295081967196,1.0987509555430954,-0.046366191084286995,1.0993070329126877,0.9208555714325377,0.0,0.0,-0.14187948589550192,-0.2417875604468822,-1.9262295081967196,1.743197278911568,52.364560952196385,51.46788990825692
FERG,1.0,1.6743923882822425,0.622066091185419,,,,,,,Ferguson plc,NYSE,1.0,active,1.0,30.0,140.54216272527634,140.10613207355374,167.43923882822423,161.37,216.04650061959774,165.2631449212997,141.1544256974114,0.7649424751030128,0.6533520575088971,0.8396290298837038,0.4360306517226036,15.031799999999999,18.056,21.323625,0.39043893612208785,0.8325099689853788,0.24226612001492231,1.3736717443303703,0.2190941287649133,1.3044295305816107,0.7236795998986677,-0.08043558965474289,0.0,1.0773567178202326,-0.1546838262591277,0.24226612001492231,2.6265581277028716,59.96521472459408,97.32428115015979
MKSI,1.0,3.157199965079528,1.4340545459893526,MKS INSTRUMENTS,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,US55306N1046,"MKS Instruments, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,243.54969325640718,228.84400076766786,315.7199965079528,107.73,63.286870633204416,65.56936410681931,70.12176480011658,1.0360658293067402,1.1079986116950793,1.0695977952547497,14.705692488739317,15.048399999999999,13.5799,14.4878125,0.2647457537013902,1.1081377624282949,4.2380261248185835,2.5220159237215105,0.43070125442316853,2.5210939353336634,0.956107285596505,0.0,0.0,-0.6593203928258462,-1.3190436933223415,4.2380261248185835,-1.156069364161838,-6.199029627815191,91.06891701828413
WBS,1.0,3.757879530728964,1.529526278402153,WEBSTER FINL,Financials,Banks,Banks,Regional Banks,US9478901096,Webster Financial Corporation Waterbury,NYSE,1.0,active,1.0,30.0,253.75402939034066,321.9618977612297,375.78795307289636,45.765,47.85788699950845,51.220589877601284,44.64393348689539,1.070264340716241,0.932843806651011,0.803874394007177,-68.20786837088903,13.853200000000001,17.06865,16.59125,0.3646088990269396,0.8116166187718419,-0.12003491924923448,2.730703481325363,0.40043312184163,2.782597303056194,0.9473469296397762,-0.4649196956889391,-0.4649196956889391,-2.2115384615384537,-3.2861369399830975,-0.12003491924923448,19.459671104150345,94.84298411991443,89.76759199483537
DAR,1.0,3.0739105064210452,1.391063789768859,DARLING INGREDIE,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products & Services,US2372661015,DARLING INGREDIENTS INC.,NYSE,1.0,active,1.0,30.0,246.50593032202158,249.37064374301568,307.39105064210446,68.47,83.3256995336474,73.23078772753766,68.9456951671664,0.8788499603050635,0.8274241386875575,0.890172254911654,-2.864713420994093,15.725200000000001,18.237750000000002,19.395921875,0.17176252130338565,0.862233554029417,0.10233918128654818,2.224408450075756,0.26114145911548337,2.239712578424471,0.8419067831713535,-0.11552346570396865,0.0,-0.7824952905376104,-1.126353790613721,0.10233918128654818,6.734216679657035,95.18891876207566,90.89041095890411
IART,1.0,2.555739384576964,1.9869679982570332,INTEGRA LIFESCIE,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US4579852082,Integra LifeSciences Holdings Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,295.371713841091,231.14920597760315,255.5739384576964,45.28,33.86801683717324,34.594531595623494,47.8211918037112,1.0214513522283606,1.4119867730555475,1.3455731416911088,64.22250786348783,14.829799999999999,12.713750000000001,12.311375,0.19737285735478563,1.166437911709763,-1.500978899282135,3.028697782689986,-0.27618645126421043,3.0226881604945537,1.0014103461166803,0.0,0.0,-0.41785792830437707,-0.41785792830437707,-1.500978899282135,10.439024390243912,89.35043302196337,41.45927601809954
WSC,1.0,2.335576411780553,1.067181517805075,WILLSCOT MOBILE,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US9713781048,WillScot Mobile Mini Holdings Corp. Class A Common Stock,NASDAQ,1.0,active,1.0,30.0,171.27717733023928,190.0218769207916,233.55764117805526,48.638,72.70478204499642,62.177653016288204,49.0503636998904,0.8552071991331593,0.6746511346328431,0.7935433257344695,-18.74469959055233,16.2746,18.9295,21.216796875,0.5853907315694394,0.8597480123616578,2.052035249685269,1.932851677760277,0.12447995717100005,1.8137476196061102,0.8251897390483487,0.23983315954117806,0.0,1.1605657237936828,1.434827945776851,2.052035249685269,2.331159267830829,-13.523910714448823,100.0
WAT,1.0,2.5029304685870906,0.9012688263263728,WATERS CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,US9418481035,Waters Corp,NYSE,1.0,active,1.0,30.0,364.54684793489366,285.4951351950707,250.2930468587091,280.33,162.80815681895797,152.70778432586172,151.55516496257042,0.9379615082533744,0.9308818914466255,0.9686446663130285,79.05171273982296,15.617,14.68335,14.912640625,0.3886149708650829,1.063585625895998,-2.167236685977536,1.5982485650595883,-0.0842836686964157,1.669202513831005,0.9167029992096993,0.0,0.0,1.7864275080788472,1.491618695919783,-2.167236685977536,5.876798730974064,81.66290177485142,63.44503473641186
ESI,1.0,2.2346931975855826,0.8483745538111336,ELEMENT SOLUTION,Materials,Materials,Chemicals,Specialty Chemicals,US28618M1062,Element Solutions Inc.,NYSE,1.0,active,1.0,30.0,213.9991735784186,208.38003727537654,223.46931975855827,20.895,25.974538970990295,28.851171275053805,36.055401569965,1.110748156387926,1.3881055448273223,1.2040915314812728,5.619136303042069,16.2526,13.636000000000001,13.3835,0.21805741850534682,1.1918891170431212,5.1056338028169,1.71100746257965,0.2220764571391815,1.6897185812355486,1.056514909224963,0.0,0.0,0.21582733812948174,-0.31011450381680516,5.1056338028169,8.320373250388812,89.626087505914,98.0938416422287
FND,1.0,2.9697487844838877,1.2005108801595439,FLOOR & DECOR-A,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Home Improvement Retail,US3397501012,"Floor & Decor Holdings, Inc.",NYSE,1.0,active,1.0,30.0,203.74912836755726,245.7178469420716,296.9748784483887,112.79,120.0228051332468,127.13434205933058,86.34751755639138,1.059251547388754,0.7194259246026634,0.6604879851119366,-41.96871857451433,14.0594,19.04355,19.99984375,0.2694994096476379,0.7382762142562705,1.9340262087663707,2.103716569142545,0.21814621012646263,2.096579093706615,0.9545840644058805,-0.7051806704397031,0.0,-0.353388108490138,-1.7936438833260682,1.9340262087663707,8.431070947894636,56.79694479905877,91.47257700976711
AME,1.0,1.4733286417040845,0.7374235675655624,AMETEK INC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US0311001004,"Ametek, Inc.",NYSE,1.0,active,1.0,30.0,205.70075120376697,134.66396083122788,147.33286417040844,160.64,139.51152752543987,142.37040612358902,133.99905397279218,1.0204920600387508,0.9604873256681783,0.9359058800552726,71.03679037253909,16.677200000000003,18.46,17.60234375,0.5518912047585925,0.9034236186348863,1.2096774193548265,1.096196074357631,0.23414880867238497,1.0595897556556346,0.9805550146265062,-0.22068095838587284,0.0,1.941870795786249,1.2862547288776671,1.2096774193548265,-0.10571481873018485,67.88106898883181,94.55423803249886
ACI,1.0,1.2314731182031236,0.523728648660136,ALBERTSONS COS-A,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,US0130911037,"Albertsons Companies, Inc.",NYSE,1.0,active,1.0,30.0,125.94339586302806,128.22625159707647,123.14731182031237,21.8,80.53717689899634,51.065566159288245,44.567637647920996,0.6340620335293207,0.5533796858041644,0.8783176754902884,-2.282855734048411,13.9438,15.693299999999999,20.63940625,0.32329780977925676,0.8885193044165345,0.6463527239150446,0.6398394515215883,0.06985422948590159,0.6613736403653966,0.6076072212796624,0.0,0.0,0.3221352968246771,0.3221352968246771,0.6463527239150446,0.04589261128959965,-59.32785031350405,88.39285714285722
NTRS,1.0,2.4574718116919447,1.399137171789397,NORTHERN TRUST,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US6658591044,Northern Trust Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,165.84751162516164,296.13202877787614,245.7471811691945,79.615,104.81310897791363,139.26038989279166,77.80866140488999,1.3286543186323843,0.7423562010863158,0.5349467564972531,-130.2845171527145,15.0006,30.1197,24.00796875,0.34845272855752435,0.4980328489327583,1.6145500957243097,2.3904947873431084,0.09531513907619012,2.3826638276708954,1.2885375680119906,-0.2683474787818315,0.0,0.1950667002265316,-0.6303045431852339,1.6145500957243097,5.64623142250531,71.1908274915437,86.48538961038956
OWL,1.0,2.9876757843626636,1.7452792132710897,BLUE OWL CAPITAL,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US09581B1035,Blue Owl Capital Inc.,NYSE,1.0,active,1.0,30.0,249.60148068987695,243.8704139577473,298.7675784362664,12.045,36.34990956294719,32.892848559204545,33.7230970289192,0.9048949214644937,0.9277353763568755,0.9909729087723731,5.731066732129648,17.57,18.3526,21.511484375000002,0.7738190096755834,0.9573575406209475,-2.784503631961266,1.9774476324510624,0.15922661696700727,1.979198180637616,0.8414119994196796,-1.2175324675324704,0.0,-0.3722084367245637,-2.2321428571428603,-2.784503631961266,4.015544041450769,86.64315496235963,85.34449942900648
CUZ,1.0,2.92785917496679,1.0719353353862,COUSINS PROP,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs,Office REITs,US2227955026,Cousins Properties Inc.,NYSE,1.0,active,1.0,30.0,278.256598090874,241.83162168974803,292.785917496679,23.87,30.134331361751563,31.416511546105,44.76388694946739,1.042548818122471,1.4854780221300878,1.4002258587461682,36.424976401125946,16.3428,14.122250000000001,14.666328125,0.3362948821499376,1.1572376922940748,0.16785564414605325,2.083437378282228,0.21449101762468342,2.1361350720068564,0.943380005088962,0.0,0.0,-1.9712525667351155,-2.2922636103151817,0.16785564414605325,3.3780857514075446,58.20019808670431,88.33034111310594
VOYA,1.0,1.9884998848476048,0.9990084301873574,VOYA FINANCIAL I,Financials,Financial Services,Financial Services,Diversified Financial Services,US9290891004,"VOYA FINANCIAL, INC.",NYSE,1.0,active,1.0,30.0,214.47138139998188,170.50795596234468,198.84998848476047,73.455,62.91204466773654,52.85873091264474,50.788533801079396,0.8402004924782315,0.8072942799636189,0.9435636921374275,43.9634254376372,15.203000000000001,14.43425,15.617203125,0.2857988554890482,1.0532587422276876,-3.1703137358291555,1.67826661823693,-0.04978336375305509,1.690908738637531,0.8126714742348955,-0.01346619983841249,0.0,-0.5079236082893179,-1.0840290869916558,-3.1703137358291555,2.2053708084040613,69.05047877014053,66.10076670317633
IRM,1.0,1.7785010955663136,0.6665740424133212,IRON MOUNTAIN,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs,Other Specialized REITs,US46284V1017,Iron Mountain Inc.,NYSE,1.0,active,1.0,30.0,179.2717514952713,177.64113397841464,177.85010955663137,61.4,79.49631746922014,88.74158260311523,85.469522045369,1.116298030251209,1.0751381292405349,0.9470479713848394,1.6306175168566597,16.0302,18.645400000000002,16.938921875000002,0.3023044004441616,0.8597402040181492,-1.0794264540035514,1.1695663944548382,0.1885005353468463,1.1911754396018073,1.0436012279130396,0.0,0.0,0.37600130783062014,0.0,-1.0794264540035514,7.211454513706994,73.17720535707821,89.54314720812181
HPP,1.0,7.194786627183008,2.95257966721502,HUDSON PACIFIC P,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs,Office REITs,US4440971095,"Hudson Pacific Properties, Inc.",NYSE,1.0,active,1.0,30.0,518.5953408827638,607.2806899598302,719.4786627183008,5.625,23.059895165164672,22.923883081019447,14.2982558226166,0.994101790872376,0.6200486047402417,0.5701744357108172,-88.68534907706635,15.1814,21.7347,22.9984375,0.32170946026058206,0.6984867515999761,1.534296028880866,5.006457895315839,0.2322819796637966,5.017025381249099,0.8960431069028593,0.0,0.0,-4.4991511035653575,-4.1737649063032345,1.534296028880866,24.17218543046358,85.61756206910471,85.85912486659554
SAIA,1.0,3.4873690983888372,1.0825623642979096,,,,,,,"Saia, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,451.35334756758465,354.17325479152413,348.7369098388838,432.745,160.83854159679782,222.60593714600185,263.8623525575334,1.3840335465366702,1.6405418125402023,1.0956653096778393,97.18009277606052,15.9662,14.69575,11.92334375,0.23418220991845273,1.0864501641631084,9.108214411779535,2.733771354817291,0.6537262139414264,2.0716662987968846,1.1973936538992096,0.0,0.0,2.6215940619886746,2.269934300704257,9.108214411779535,27.15452648899599,96.79825003558578,100.0
ACHC,1.0,2.8015958425779135,1.3868495243584256,ACADIA HEALTHCAR,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,US00404A1097,"Acadia Healthcare Company, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,333.5865131103093,336.40368241965894,280.1595842577914,79.21,49.45048542416386,60.59017871966739,58.051814709547,1.2252696449782503,1.1739382174230413,0.9487428000788525,-2.8171693093496515,14.2382,15.058950000000001,12.812375,0.15381157730612013,0.9454975280481043,4.278567667193256,2.0837863937434946,0.2105184553403172,2.2901317636802556,1.1874335829695621,0.0,0.0,0.45656309448318666,0.2277616095153645,4.278567667193256,0.025255714105321125,9.60868937626663,96.07686148919129
NFE,1.0,3.586484052218164,1.5223558197990856,NEW FORTRESS ENE,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,US6443931000,New Fortress Energy Inc. Class A Common Stock,NASDAQ,1.0,active,1.0,30.0,236.37522063575435,317.92659801615906,358.64840522181646,28.01,37.672577470414964,30.057062839397798,24.159660036275802,0.7978499178348553,0.6413062672775408,0.7886698357642934,-81.55137738040472,14.601799999999999,16.124200000000002,18.6625625,0.2904436439343095,0.9055829126406271,-1.6848016848016734,2.822653360302135,-0.06539628487815856,2.815167321413522,0.8103506517771659,-1.1208406304728555,-0.38528896672504176,-0.6032647267565583,-1.891418563922942,-1.6848016848016734,5.142642642642636,55.0166651355695,39.279279279279336
FNB,1.0,2.8140575268324888,0.9757370803798747,FNB CORP,Financials,Banks,Banks,Regional Banks,US3025201019,F.N.B. Corp,NYSE,1.0,active,1.0,30.0,240.28834586001048,262.0951394740224,281.40575268324886,12.5772,25.794153882980673,27.49765574959405,24.9305394822894,1.0660421688705737,0.9665189870305807,0.8731671565414971,-21.806793614011923,14.5616,16.08725,16.197234375,0.4194594000659268,0.9051640274130134,0.21673306772906908,2.043046409467268,0.21310412150235206,2.0390766801144316,0.9957952112597015,0.0,0.0,-1.6637998436278334,-1.6637998436278334,0.21673306772906908,8.051546391752563,89.52988908077411,87.39393939393938
CRI,1.0,2.755906580772975,0.9551839973623117,CARTER'S INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",US1462291097,Carter's Inc.,NYSE,1.0,active,1.0,30.0,258.980264812974,255.4683764037624,275.5906580772976,74.81,54.651792858745544,56.996803398926794,66.4819058412738,1.0429082088165382,1.2164634015411842,1.1465333236843314,3.5118884092115934,15.8118,14.04325,13.84546875,0.1662682300560341,1.1259359478753137,-0.3994141925176331,1.8929006279254736,0.19022999182983905,1.8485998673898565,0.9680946502098785,0.0,0.0,-0.053440213760846955,-0.26663111585122357,-0.3994141925176331,0.0,76.97389404250676,94.94301994301998
REXR,1.0,2.3565534134705106,0.9418951420107728,REXFORD INDUSTRI,Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs,Industrial REITs,US76169C1009,"REXFORD INDUSTRIAL REALTY, INC.",NYSE,1.0,active,1.0,30.0,266.6181241831463,257.79938891475894,235.6553413470511,54.31,96.47049807787035,92.47976459205125,61.81113151538541,0.9586326020355177,0.640725742552836,0.6518415096480641,8.818735268387343,14.2394,19.606,20.204640625,0.3116704355520598,0.7262776701009894,-2.4955116696588897,1.6533609089070578,-0.007640636789911041,1.6938083245984554,0.9487668496944158,0.0,0.0,-1.2365884706310282,-1.4158649482664765,-2.4955116696588897,2.2402108433735135,58.43276696946099,64.49275362318846
LNT,1.0,1.7564077281168982,0.5768092509948781,ALLIANT ENERGY,Utilities,Utilities,Electric Utilities,Electric Utilities,US0188021085,Alliant Energy Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,166.113626367141,171.15047746292888,175.64077281168983,53.73,68.81163921108734,62.83494501197949,48.539460251918,0.9131441385842637,0.7053960755536984,0.7620062179263427,-5.036851095787881,15.024600000000001,17.754099999999998,18.5895625,0.35188956777551483,0.8462608636878243,-2.4863883847550006,1.1168655628977493,-0.026240468644476263,1.0978131735657322,0.9017394983378665,0.0,0.0,-0.05580357142856984,-0.018608113137341675,-2.4863883847550006,2.0706686930091145,64.68420405153444,67.64091858037568
BRX,1.0,2.0155214620698008,0.7074366703767687,BRIXMOR PROPERTY,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs,Retail REITs,US11120U1051,BRIXMOR PROPERTY GROUP INC.,NYSE,1.0,active,1.0,30.0,200.2666398846462,172.47176054012982,201.5521462069801,22.33,42.89898187835756,41.037817486293754,47.377996140005806,0.9566151850097226,1.104408404711066,1.1515283523982474,27.794879344516374,15.9372,15.509500000000001,16.64221875,0.6036819516602665,1.0275766465714562,-1.8029903254177637,1.4550939978649278,0.11927203678583281,1.4533436210524762,0.8976951063615465,-0.21987686895338923,0.0,-0.5345211581291753,-1.8029903254177637,-1.8029903254177637,1.4078110808356081,43.09976465428519,78.34224598930477
TNDM,1.0,5.167286030430551,2.367288742780962,TANDEM DIABETES,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US8753722037,"Tandem Diabetes Care, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,599.6731245820549,572.3906807012802,516.728603043055,33.04,38.03520462909392,42.380629852491104,33.438324981311,1.1142474522162364,0.8791414508582223,0.6802336731861328,27.282443880774736,15.2772,21.3092,19.225171875,0.29894221454193176,0.7169297768100164,-1.343684681994639,3.767669895222456,-0.2300994520958347,3.8269014079543258,1.0718070690702157,-0.8304696449026321,-0.8304696449026321,-4.231884057971014,-5.383734249713634,-1.343684681994639,33.98215733982157,91.10989145201842,56.741573033707866
PH,1.0,2.2139655091638804,0.867529576471567,PARKER HANNIFIN,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US7010941042,Parker-Hannifin Corporation,NYSE,1.0,active,1.0,30.0,207.31251793371183,187.54589407003718,221.39655091638804,407.775,282.4963491520912,272.6461838707614,238.15666414529977,0.9651317076808427,0.8430433344010413,0.8641520075057387,19.766623863674653,15.8544,17.77815,19.2165,0.5816051064688667,0.8917913281190674,2.4328669396367575,1.6118485622045615,0.36873146946593044,1.581314028432271,0.8740790027102899,0.0,0.0,0.24953289408988777,-0.5451086558864504,2.4328669396367575,4.287614127515926,53.66467580765595,97.50474489226302
SCI,1.0,1.9172541440339523,0.9331864066744947,SERVICE CORP INT,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,US8175651046,Service Corporation International,NYSE,1.0,active,1.0,30.0,144.27228186955077,190.0556571787929,191.7254144033952,66.51,64.45190726865052,65.64620544683144,48.643041303657796,1.0185300672826145,0.7547184150951857,0.7306043971825492,-45.78337530924213,14.6172,17.6498,16.15371875,0.30525682073174065,0.828179356140013,-1.5396002960769706,1.3857319494450646,-0.10136713632163212,1.3610024259997844,1.0103225309510808,0.0,0.0,-0.07512019230768718,-0.21005251312827822,-1.5396002960769706,1.5264845061822685,64.34222168068887,44.508670520231284
MRTX,1.0,5.018832388074899,2.257963890466894,MIRATI THERAPEUT,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US60468T1051,"Mirati Therapeutics, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,378.6853560316379,460.820226062861,501.8832388074899,29.505,38.92771991423673,32.7889193532853,24.7767136226302,0.8423025912004074,0.6364799602241488,0.8653293719574058,-82.1348700312231,15.040799999999999,16.54295,16.75915625,0.4002446678368172,0.9091969691016414,-3.452225130890052,3.0119927328007665,-0.651251968173552,3.0580758128329615,0.9593897388529532,0.0,0.0,-1.650000000000007,-2.527254707631321,-3.452225130890052,-22.49802994483846,-97.04627641214813,4.140737194830055
GH,1.0,4.63292657510043,1.7915193479955103,GUARDANT HEALTH,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services,US40131M1099,"Guardant Health, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,338.39032390958045,366.98766868439645,463.292657510043,38.83,68.36789103601785,47.00522771862519,35.6637770633084,0.6875336800115964,0.5216451249683841,0.7457143121740311,-28.59734477481601,14.502799999999999,18.2623,24.000703125,0.4133684529883885,0.7941387448459395,0.09021781157365627,3.399915169890264,0.9246656071886312,3.4189688907072724,0.5865721099171877,0.0,0.0,0.16767702824711517,-0.4869297796002203,0.09021781157365627,9.875495189586857,34.08058829391859,98.9192263936291
ATUS,1.0,8.403488406920664,3.555615452611851,ALTICE USA INC-A,Communication Services,Media & Entertainment,Media,Cable & Satellite,US02156K1034,"Altice USA, Inc. Class A Common Stock",NYSE,1.0,active,1.0,30.0,761.5491897818981,790.809521612942,840.3488406920666,3.225,13.279111466324858,12.6197320626931,10.6159419902136,0.9503446141480241,0.7994467112603942,0.8067033493389474,-29.260331831043914,14.5272,16.83715,18.94284375,0.4986508067624869,0.8628063538069091,0.78125,6.486688813639206,0.037697293566226205,6.00570077506015,0.8378023347526671,-1.1799410029498536,0.0,-2.5679758308157052,-4.867256637168138,0.78125,1.0971786833855912,51.64930859968329,79.07801418439718
